Filename,Meansize(mm)
Run354_Image09617_Crib3046.png,36.07
Run354_Image09617_Crib3047.png,36.70
Run354_Image09618_Crib3048.png,35.73
Run354_Image09618_Crib3049.png,36.71
Run354_Image09619_Crib3050.png,36.93
Run354_Image09619_Crib3051.png,36.39
Run354_Image09620_Crib3052.png,34.82
Run354_Image09620_Crib3053.png,37.79
Run354_Image09621_Crib3054.png,36.70
Run354_Image09621_Crib3055.png,37.23
Run354_Image09622_Crib3056.png,36.62
Run354_Image09622_Crib3057.png,36.93
Run354_Image09623_Crib3058.png,35.29
Run354_Image09623_Crib3059.png,36.60
Run354_Image09624_Crib3060.png,37.08
Run354_Image09624_Crib3061.png,37.66
Run354_Image09625_Crib3062.png,37.11
Run354_Image09625_Crib3063.png,36.89
Run354_Image09626_Crib3064.png,38.68
Run354_Image09626_Crib3065.png,35.81
Run354_Image09627_Crib3066.png,38.82
Run354_Image09627_Crib3067.png,37.13
Run354_Image09628_Crib3068.png,37.40
Run354_Image09628_Crib3069.png,37.00
Run354_Image09629_Crib3070.png,35.50
Run354_Image09629_Crib3071.png,35.99
Run354_Image09630_Crib3072.png,36.57
Run354_Image09630_Crib3073.png,37.97
Run354_Image09631_Crib3074.png,36.97
Run354_Image09631_Crib3075.png,35.33
Run354_Image09632_Crib3076.png,34.80
Run354_Image09632_Crib3077.png,35.13
Run354_Image09633_Crib3078.png,36.31
Run354_Image09633_Crib3079.png,36.42
Run354_Image09634_Crib3080.png,38.34
Run354_Image09634_Crib3081.png,39.39
Run354_Image09635_Crib3082.png,37.53
Run354_Image09635_Crib3083.png,37.37
Run354_Image09636_Crib3084.png,34.74
Run354_Image09636_Crib3085.png,35.77
Run354_Image09637_Crib3086.png,35.54
Run354_Image09637_Crib3087.png,36.59
Run354_Image09638_Crib3088.png,37.39
Run354_Image09638_Crib3089.png,36.58
Run354_Image09639_Crib3090.png,37.65
Run354_Image09640_Crib3091.png,36.84
Run354_Image09640_Crib3092.png,37.55
Run354_Image09641_Crib3093.png,37.20
Run354_Image09641_Crib3094.png,38.29
Run354_Image09642_Crib3095.png,38.19
Run354_Image09642_Crib3096.png,39.83
Run354_Image09643_Crib3097.png,38.26
Run354_Image09643_Crib3098.png,37.22
Run354_Image09644_Crib3099.png,36.59
Run354_Image09644_Crib3100.png,38.73
Run354_Image09647_Crib3103.png,36.85
Run354_Image09649_Crib3106.png,37.79
Run354_Image09649_Crib3107.png,37.25
Run354_Image09650_Crib3108.png,37.66
Run354_Image09650_Crib3109.png,36.09
Run354_Image09651_Crib3110.png,36.78
Run354_Image09651_Crib3111.png,36.60
Run354_Image09652_Crib3112.png,38.25
Run354_Image09652_Crib3113.png,38.04
Run354_Image09653_Crib3114.png,38.93
Run354_Image09653_Crib3115.png,38.22
Run354_Image09654_Crib3116.png,35.45
Run354_Image09654_Crib3117.png,37.68
Run354_Image09655_Crib3118.png,38.27
Run354_Image09655_Crib3119.png,38.42
Run354_Image09656_Crib3120.png,38.95
Run354_Image09656_Crib3121.png,38.99
Run354_Image09657_Crib3122.png,36.75
Run354_Image09657_Crib3123.png,36.21
Run354_Image09658_Crib3124.png,36.88
Run354_Image09658_Crib3125.png,36.92
Run354_Image09659_Crib3126.png,37.71
Run354_Image09659_Crib3127.png,37.25
Run354_Image09660_Crib3128.png,36.29
Run354_Image09660_Crib3129.png,37.37
Run354_Image09661_Crib3130.png,36.05
Run354_Image09661_Crib3131.png,36.47
Run354_Image09662_Crib3132.png,35.58
Run354_Image09662_Crib3133.png,37.86
Run354_Image09663_Crib3134.png,38.13
Run354_Image09663_Crib3135.png,38.82
Run354_Image09664_Crib3136.png,37.85
Run354_Image09664_Crib3137.png,36.78
Run354_Image09665_Crib3138.png,36.84
Run354_Image09665_Crib3139.png,36.81
Run354_Image09666_Crib3140.png,37.74
Run354_Image09666_Crib3141.png,37.68
Run354_Image09667_Crib3142.png,38.18
Run354_Image09667_Crib3143.png,37.23
Run354_Image09668_Crib3144.png,36.63
Run354_Image09669_Crib3145.png,38.51
Run354_Image09669_Crib3146.png,38.10
Run354_Image09670_Crib3147.png,37.67
Run354_Image09670_Crib3148.png,38.41
Run354_Image09671_Crib3149.png,36.80
Run354_Image09671_Crib3150.png,36.57
Run354_Image09672_Crib3151.png,37.33
Run354_Image09672_Crib3152.png,40.02
Run354_Image09673_Crib3153.png,39.07
Run354_Image09673_Crib3154.png,39.01
Run354_Image09674_Crib3155.png,39.69
Run354_Image09674_Crib3156.png,37.09
Run354_Image09675_Crib3157.png,38.18
Run354_Image09675_Crib3158.png,38.56
Run354_Image09676_Crib3159.png,37.02
Run354_Image09676_Crib3160.png,37.07
Run354_Image09677_Crib3161.png,37.02
Run354_Image09677_Crib3162.png,36.05
Run354_Image09678_Crib3163.png,39.32
Run354_Image09678_Crib3164.png,37.54
Run354_Image09679_Crib3165.png,36.84
Run354_Image09679_Crib3166.png,38.51
Run354_Image09680_Crib3167.png,38.09
Run354_Image09680_Crib3168.png,37.51
Run354_Image09681_Crib3169.png,38.09
Run354_Image09681_Crib3170.png,38.04
Run354_Image09682_Crib3171.png,37.36
Run354_Image09682_Crib3172.png,39.00
Run354_Image09683_Crib3173.png,38.39
Run354_Image09683_Crib3174.png,38.16
Run354_Image09684_Crib3175.png,37.54
Run354_Image09684_Crib3176.png,38.96
Run354_Image09685_Crib3177.png,38.00
Run354_Image09685_Crib3178.png,38.36
Run354_Image09686_Crib3179.png,37.33
Run354_Image09686_Crib3180.png,37.77
Run354_Image09687_Crib3181.png,38.51
Run354_Image09687_Crib3182.png,38.92
Run354_Image09689_Crib3184.png,36.95
Run354_Image09689_Crib3185.png,38.24
Run354_Image09690_Crib3186.png,37.78
Run354_Image09692_Crib3190.png,38.98
Run354_Image09693_Crib3191.png,36.63
Run354_Image09693_Crib3192.png,37.72
Run354_Image09694_Crib3193.png,37.77
Run354_Image09694_Crib3194.png,37.62
Run354_Image09695_Crib3195.png,37.11
Run354_Image09696_Crib3196.png,36.22
Run354_Image09696_Crib3197.png,37.52
Run354_Image09697_Crib3198.png,37.97
Run354_Image09697_Crib3199.png,37.92
Run354_Image09698_Crib3200.png,39.08
Run354_Image09698_Crib3201.png,38.22
Run354_Image09699_Crib3202.png,37.00
Run354_Image09699_Crib3203.png,36.33
Run354_Image09700_Crib3204.png,38.61
Run354_Image09700_Crib3205.png,39.63
Run354_Image09701_Crib3206.png,40.16
Run354_Image09701_Crib3207.png,39.17
Run354_Image09702_Crib3208.png,37.97
Run354_Image09702_Crib3209.png,37.97
Run354_Image09703_Crib3210.png,37.28
Run354_Image09703_Crib3211.png,37.95
Run354_Image09704_Crib3212.png,38.08
Run354_Image09705_Crib3214.png,38.94
Run354_Image09706_Crib3215.png,39.12
Run354_Image09706_Crib3216.png,38.58
Run354_Image09707_Crib3217.png,40.04
Run354_Image09709_Crib3220.png,38.01
Run354_Image09709_Crib3221.png,36.47
Run354_Image09710_Crib3222.png,38.05
Run354_Image09710_Crib3223.png,37.74
Run354_Image09711_Crib3224.png,39.04
Run354_Image09711_Crib3225.png,37.95
Run354_Image09712_Crib3226.png,37.71
Run354_Image09712_Crib3227.png,37.69
Run354_Image09713_Crib3228.png,37.90
Run354_Image09713_Crib3229.png,36.65
Run354_Image09714_Crib3230.png,40.08
Run354_Image09714_Crib3231.png,40.13
Run354_Image09715_Crib3232.png,39.64
Run354_Image09716_Crib3235.png,38.10
Run354_Image09717_Crib3236.png,36.72
Run354_Image09717_Crib3237.png,39.09
Run354_Image09718_Crib3238.png,38.69
Run354_Image09718_Crib3239.png,39.22
Run354_Image09719_Crib3240.png,38.20
Run354_Image09719_Crib3241.png,38.14
Run354_Image09720_Crib3242.png,37.05
Run354_Image09721_Crib3243.png,38.65
Run354_Image09721_Crib3244.png,37.94
Run354_Image09722_Crib3245.png,38.40
Run354_Image09722_Crib3246.png,37.25
Run354_Image09723_Crib3247.png,38.12
Run354_Image09723_Crib3248.png,39.35
Run354_Image09724_Crib3249.png,37.29
Run354_Image09724_Crib3250.png,37.86
Run354_Image09725_Crib3251.png,37.91
Run354_Image09725_Crib3252.png,38.58
Run354_Image09726_Crib3253.png,39.51
Run354_Image09726_Crib3254.png,37.60
Run354_Image09727_Crib3255.png,40.92
Run354_Image09727_Crib3256.png,38.18
Run354_Image09728_Crib3257.png,37.82
Run354_Image09728_Crib3258.png,38.40
Run354_Image09729_Crib3259.png,38.11
Run354_Image09729_Crib3260.png,38.66
Run354_Image09730_Crib3261.png,38.43
Run354_Image09730_Crib3262.png,38.83
Run354_Image09731_Crib3263.png,39.32
Run354_Image09731_Crib3264.png,38.35
Run354_Image09732_Crib3265.png,38.14
Run354_Image09732_Crib3266.png,36.95
Run354_Image09733_Crib3267.png,39.39
Run354_Image09733_Crib3268.png,39.40
Run354_Image09734_Crib3269.png,37.45
Run354_Image09734_Crib3270.png,37.18
Run354_Image09735_Crib3271.png,38.02
Run354_Image09735_Crib3272.png,38.90
Run354_Image09736_Crib3273.png,37.35
Run354_Image09736_Crib3274.png,36.34
Run354_Image09737_Crib3275.png,38.63
Run354_Image09737_Crib3276.png,38.03
Run354_Image09738_Crib3277.png,38.17
Run354_Image09738_Crib3278.png,38.41
Run354_Image09739_Crib3279.png,37.96
Run354_Image09739_Crib3280.png,38.40
Run354_Image09740_Crib3281.png,38.84
Run354_Image09740_Crib3282.png,39.11
Run354_Image09741_Crib3283.png,37.98
Run354_Image09741_Crib3284.png,37.68
Run354_Image09742_Crib3285.png,37.44
Run354_Image09742_Crib3286.png,38.86
Run354_Image09743_Crib3287.png,37.23
Run354_Image09743_Crib3288.png,38.99
Run354_Image09744_Crib3289.png,38.36
Run354_Image09744_Crib3290.png,39.05
Run354_Image09745_Crib3291.png,37.72
Run354_Image09745_Crib3292.png,36.98
Run354_Image09746_Crib3293.png,37.06
Run354_Image09747_Crib3294.png,36.67
Run354_Image09747_Crib3295.png,37.62
Run354_Image09748_Crib3296.png,36.71
Run354_Image09748_Crib3297.png,37.54
Run354_Image09749_Crib3298.png,38.06
Run354_Image09749_Crib3299.png,38.89
Run354_Image09750_Crib3300.png,37.84
Run354_Image09750_Crib3301.png,37.91
Run354_Image09751_Crib3302.png,38.81
Run354_Image09751_Crib3303.png,37.47
Run354_Image09752_Crib3304.png,37.91
Run354_Image09752_Crib3305.png,37.66
Run354_Image09753_Crib3306.png,38.15
Run354_Image09753_Crib3307.png,38.71
Run354_Image09754_Crib3308.png,38.79
Run354_Image09754_Crib3309.png,38.45
Run354_Image09755_Crib3310.png,38.18
Run354_Image09756_Crib3312.png,39.03
Run354_Image09756_Crib3313.png,38.97
Run354_Image09757_Crib3314.png,38.88
Run354_Image09757_Crib3315.png,36.91
Run354_Image09758_Crib3316.png,36.81
Run354_Image09758_Crib3317.png,38.15
Run354_Image09759_Crib3318.png,38.51
Run354_Image09759_Crib3319.png,38.45
Run354_Image09760_Crib3320.png,38.72
Run354_Image09760_Crib3321.png,40.26
Run354_Image09761_Crib3322.png,39.26
Run354_Image09761_Crib3323.png,38.49
Run354_Image09762_Crib3324.png,38.05
Run354_Image09762_Crib3325.png,38.33
Run354_Image09763_Crib3326.png,38.84
Run354_Image09763_Crib3327.png,37.83
Run354_Image09764_Crib3328.png,39.04
Run354_Image09764_Crib3329.png,37.70
Run354_Image09765_Crib3330.png,39.24
Run354_Image09765_Crib3331.png,38.93
Run354_Image09766_Crib3332.png,38.28
Run354_Image09766_Crib3333.png,39.54
Run354_Image09767_Crib3334.png,37.89
Run354_Image09767_Crib3335.png,38.13
Run354_Image09768_Crib3336.png,37.61
Run354_Image09768_Crib3337.png,37.86
Run354_Image09769_Crib3338.png,39.18
Run354_Image09769_Crib3339.png,38.86
Run354_Image09770_Crib3340.png,38.12
Run354_Image09770_Crib3341.png,39.42
Run354_Image09771_Crib3342.png,37.77
Run354_Image09771_Crib3343.png,39.70
Run354_Image09772_Crib3344.png,37.95
Run354_Image09772_Crib3345.png,38.60
Run354_Image09773_Crib3346.png,37.43
Run354_Image09774_Crib3347.png,39.44
Run354_Image09774_Crib3348.png,38.51
Run354_Image09775_Crib3349.png,40.33
Run354_Image09775_Crib3350.png,37.65
Run354_Image09776_Crib3351.png,38.81
Run354_Image09776_Crib3352.png,38.35
Run354_Image09777_Crib3353.png,39.91
Run354_Image09777_Crib3354.png,39.80
Run354_Image09778_Crib3355.png,38.40
Run354_Image09778_Crib3356.png,37.83
Run354_Image09779_Crib3357.png,38.72
Run354_Image09779_Crib3358.png,38.74
Run354_Image09780_Crib3359.png,37.15
Run354_Image09780_Crib3360.png,37.44
Run354_Image09781_Crib3361.png,37.97
Run354_Image09781_Crib3362.png,39.16
Run354_Image09782_Crib3363.png,38.78
Run354_Image09782_Crib3364.png,40.06
Run354_Image09783_Crib3365.png,38.05
Run354_Image09783_Crib3366.png,37.73
Run354_Image09784_Crib3367.png,38.22
Run354_Image09784_Crib3368.png,39.60
Run354_Image09785_Crib3369.png,39.42
Run354_Image09785_Crib3370.png,40.07
Run354_Image09786_Crib3371.png,40.09
Run354_Image09786_Crib3372.png,38.92
Run354_Image09789_Crib3376.png,38.80
Run354_Image09790_Crib3378.png,39.39
Run354_Image09790_Crib3379.png,38.57
Run354_Image09791_Crib3380.png,39.26
Run354_Image09791_Crib3381.png,40.19
Run354_Image09792_Crib3382.png,39.28
Run354_Image09792_Crib3383.png,39.01
Run354_Image09793_Crib3384.png,38.53
Run354_Image09793_Crib3385.png,38.72
Run354_Image09794_Crib3386.png,38.00
Run354_Image09794_Crib3387.png,37.32
Run354_Image09795_Crib3388.png,38.89
Run354_Image09795_Crib3389.png,37.37
Run354_Image09796_Crib3390.png,38.79
Run354_Image09796_Crib3391.png,38.44
Run354_Image09797_Crib3392.png,38.43
Run354_Image09797_Crib3393.png,37.68
Run354_Image09798_Crib3394.png,39.38
Run354_Image09798_Crib3395.png,38.64
Run354_Image09799_Crib3396.png,38.40
Run354_Image09799_Crib3397.png,37.64
Run354_Image09800_Crib3398.png,39.06
Run354_Image09801_Crib3399.png,38.01
Run354_Image09801_Crib3400.png,37.54
Run354_Image09802_Crib3401.png,39.33
Run354_Image09802_Crib3402.png,37.57
Run354_Image09803_Crib3403.png,38.81
Run354_Image09803_Crib3404.png,38.07
Run354_Image09804_Crib3405.png,39.48
Run354_Image09804_Crib3406.png,37.90
Run354_Image09805_Crib3407.png,37.90
Run354_Image09805_Crib3408.png,38.63
Run354_Image09806_Crib3409.png,37.04
Run354_Image09806_Crib3410.png,37.26
Run354_Image09807_Crib3411.png,37.09
Run354_Image09807_Crib3412.png,39.64
Run354_Image09808_Crib3413.png,37.60
Run354_Image09808_Crib3414.png,38.20
Run354_Image09809_Crib3415.png,38.88
Run354_Image09809_Crib3416.png,39.16
Run354_Image09810_Crib3417.png,39.80
Run354_Image09810_Crib3418.png,39.35
Run354_Image09811_Crib3419.png,37.53
Run354_Image09811_Crib3420.png,38.00
Run354_Image09812_Crib3421.png,38.68
Run354_Image09812_Crib3422.png,38.34
Run354_Image09813_Crib3423.png,38.73
Run354_Image09813_Crib3424.png,39.08
Run354_Image09814_Crib3425.png,38.56
Run354_Image09814_Crib3426.png,37.75
Run354_Image09815_Crib3427.png,37.75
Run354_Image09815_Crib3428.png,38.19
Run354_Image09816_Crib3429.png,39.48
Run354_Image09816_Crib3430.png,39.18
Run354_Image09817_Crib3431.png,39.35
Run354_Image09817_Crib3432.png,38.93
Run354_Image09818_Crib3433.png,38.83
Run354_Image09818_Crib3434.png,39.13
Run354_Image09819_Crib3435.png,38.76
Run354_Image09819_Crib3436.png,39.79
Run354_Image09820_Crib3437.png,40.74
Run354_Image09820_Crib3438.png,39.26
Run354_Image09821_Crib3439.png,38.16
Run354_Image09821_Crib3440.png,37.77
Run354_Image09822_Crib3441.png,38.29
Run354_Image09822_Crib3442.png,37.93
Run354_Image09823_Crib3443.png,39.87
Run354_Image09823_Crib3444.png,37.35
Run354_Image09824_Crib3445.png,38.71
Run354_Image09824_Crib3446.png,38.65
Run354_Image09825_Crib3447.png,40.31
Run354_Image09825_Crib3448.png,38.19
Run354_Image09826_Crib3449.png,38.47
Run354_Image09826_Crib3450.png,38.78
Run354_Image09827_Crib3451.png,39.37
Run354_Image09827_Crib3452.png,39.14
Run354_Image09828_Crib3453.png,38.48
Run354_Image09828_Crib3454.png,40.18
Run354_Image09829_Crib3455.png,38.34
Run354_Image09829_Crib3456.png,38.97
Run354_Image09830_Crib3457.png,39.74
Run354_Image09830_Crib3458.png,38.75
Run354_Image09831_Crib3459.png,40.87
Run354_Image09831_Crib3460.png,38.42
Run354_Image09832_Crib3461.png,39.29
Run354_Image09833_Crib3462.png,38.01
Run354_Image09833_Crib3463.png,39.28
Run354_Image09834_Crib3464.png,38.42
Run354_Image09834_Crib3465.png,39.01
Run354_Image09835_Crib3466.png,38.97
Run354_Image09835_Crib3467.png,37.41
Run354_Image09836_Crib3468.png,40.02
Run354_Image09836_Crib3469.png,39.59
Run354_Image09837_Crib3470.png,38.59
Run354_Image09837_Crib3471.png,37.38
Run354_Image09838_Crib3472.png,38.97
Run354_Image09838_Crib3473.png,39.34
Run354_Image09839_Crib3474.png,37.15
Run354_Image09839_Crib3475.png,39.00
Run354_Image09840_Crib3476.png,36.91
Run354_Image09840_Crib3477.png,36.96
Run354_Image09841_Crib3478.png,36.57
Run354_Image09841_Crib3479.png,37.44
Run354_Image09842_Crib3480.png,38.81
Run354_Image09842_Crib3481.png,40.07
Run354_Image09843_Crib3482.png,39.15
Run354_Image09843_Crib3483.png,39.40
Run354_Image09844_Crib3484.png,39.20
Run354_Image09844_Crib3485.png,38.99
Run354_Image09845_Crib3486.png,38.66
Run354_Image09845_Crib3487.png,39.67
Run354_Image09847_Crib3489.png,37.17
Run354_Image09847_Crib3490.png,37.69
Run354_Image09848_Crib3491.png,36.37
Run354_Image09848_Crib3492.png,38.28
Run354_Image09849_Crib3493.png,39.95
Run354_Image09849_Crib3494.png,38.27
Run354_Image09850_Crib3495.png,36.45
Run354_Image09850_Crib3496.png,37.70
Run354_Image09851_Crib3497.png,38.93
Run354_Image09851_Crib3498.png,39.37
Run354_Image09852_Crib3499.png,38.53
Run354_Image09852_Crib3500.png,39.05
Run354_Image09853_Crib3501.png,39.17
Run354_Image09853_Crib3502.png,36.93
Run354_Image09854_Crib3503.png,38.64
Run354_Image09854_Crib3504.png,38.47
Run354_Image09855_Crib3505.png,36.94
Run354_Image09855_Crib3506.png,37.42
Run354_Image09856_Crib3507.png,37.53
Run354_Image09856_Crib3508.png,38.30
Run354_Image09857_Crib3509.png,36.51
Run354_Image09857_Crib3510.png,39.18
Run354_Image09858_Crib3511.png,39.40
Run354_Image09858_Crib3512.png,37.79
Run354_Image09859_Crib3513.png,37.44
Run354_Image09859_Crib3514.png,39.17
Run354_Image09860_Crib3515.png,37.82
Run354_Image09860_Crib3516.png,36.77
Run354_Image09861_Crib3517.png,39.28
Run354_Image09862_Crib3518.png,36.80
Run354_Image09862_Crib3519.png,37.81
Run354_Image09863_Crib3520.png,39.03
Run354_Image09863_Crib3521.png,38.99
Run354_Image09864_Crib3522.png,37.65
Run354_Image09864_Crib3523.png,39.58
Run354_Image09865_Crib3524.png,38.63
Run354_Image09865_Crib3525.png,38.47
Run354_Image09866_Crib3526.png,39.20
Run354_Image09866_Crib3527.png,38.02
Run354_Image09867_Crib3528.png,38.57
Run354_Image09867_Crib3529.png,39.92
Run354_Image09868_Crib3530.png,39.04
Run354_Image09868_Crib3531.png,39.41
Run354_Image09869_Crib3532.png,38.33
Run354_Image09869_Crib3533.png,36.33
Run354_Image09870_Crib3534.png,38.56
Run354_Image09870_Crib3535.png,37.72
Run354_Image09871_Crib3536.png,39.79
Run354_Image09871_Crib3537.png,39.58
Run354_Image09872_Crib3538.png,38.50
Run354_Image09872_Crib3539.png,38.37
Run354_Image09873_Crib3540.png,38.57
Run354_Image09873_Crib3541.png,39.39
Run354_Image09874_Crib3542.png,38.33
Run354_Image09874_Crib3543.png,38.81
Run354_Image09875_Crib3544.png,40.78
Run354_Image09875_Crib3545.png,38.80
Run354_Image09876_Crib3546.png,39.66
Run354_Image09876_Crib3547.png,38.07
Run354_Image09877_Crib3548.png,38.59
Run354_Image09877_Crib3549.png,36.82
Run354_Image09878_Crib3550.png,37.92
Run354_Image09878_Crib3551.png,39.00
Run354_Image09879_Crib3552.png,39.64
Run354_Image09879_Crib3553.png,38.66
Run354_Image09880_Crib3554.png,38.44
Run354_Image09880_Crib3555.png,37.88
Run354_Image09881_Crib3556.png,38.26
Run354_Image09881_Crib3557.png,37.85
Run354_Image09882_Crib3558.png,36.26
Run354_Image09882_Crib3559.png,38.42
Run354_Image09883_Crib3560.png,37.90
Run354_Image09883_Crib3561.png,38.39
Run354_Image09884_Crib3562.png,35.80
Run354_Image09884_Crib3563.png,38.15
Run354_Image09885_Crib3564.png,36.71
Run354_Image09885_Crib3565.png,37.46
Run354_Image09886_Crib3566.png,38.57
Run354_Image09886_Crib3567.png,38.39
Run354_Image09887_Crib3568.png,38.01
Run354_Image09887_Crib3569.png,39.08
Run354_Image09888_Crib3570.png,38.33
Run354_Image09888_Crib3571.png,38.58
Run354_Image09889_Crib3572.png,38.84
Run354_Image09889_Crib3573.png,38.56
Run354_Image09890_Crib3574.png,38.95
Run354_Image09891_Crib3575.png,38.84
Run354_Image09891_Crib3576.png,39.10
Run354_Image09892_Crib3577.png,40.34
Run354_Image09892_Crib3578.png,38.26
Run354_Image09893_Crib3579.png,39.95
Run354_Image09893_Crib3580.png,40.59
Run354_Image09894_Crib3581.png,38.87
Run354_Image09894_Crib3582.png,38.63
Run354_Image09895_Crib3583.png,37.73
Run354_Image09895_Crib3584.png,38.22
Run354_Image09896_Crib3585.png,38.83
Run354_Image09896_Crib3586.png,37.23
Run354_Image09897_Crib3587.png,38.97
Run354_Image09897_Crib3588.png,38.49
Run354_Image09898_Crib3589.png,38.78
Run354_Image09898_Crib3590.png,38.71
Run354_Image09899_Crib3591.png,38.07
Run354_Image09899_Crib3592.png,39.22
Run354_Image09900_Crib3593.png,39.13
Run354_Image09900_Crib3594.png,39.48
Run354_Image09901_Crib3595.png,39.94
Run354_Image09901_Crib3596.png,38.33
Run354_Image09902_Crib3597.png,36.83
Run354_Image09902_Crib3598.png,38.53
Run354_Image09903_Crib3599.png,37.17
Run354_Image09903_Crib3600.png,38.07
Run354_Image09904_Crib3601.png,38.05
Run354_Image09904_Crib3602.png,37.45
Run354_Image09905_Crib3603.png,39.17
Run354_Image09905_Crib3604.png,40.53
Run354_Image09906_Crib3605.png,40.25
Run354_Image09906_Crib3606.png,38.37
Run354_Image09907_Crib3607.png,38.47
Run354_Image09907_Crib3608.png,40.01
Run354_Image09908_Crib3609.png,37.44
Run354_Image09908_Crib3610.png,37.03
Run354_Image09909_Crib3611.png,37.59
Run354_Image09909_Crib3612.png,37.25
Run354_Image09910_Crib3613.png,37.76
Run354_Image09910_Crib3614.png,38.15
Run354_Image09911_Crib3615.png,38.62
